"screen_name","text"
"realDonaldTrump","“America will always be a nation of great builders, because in America, we honor work, we honor grit, we honor craftsmanship, we honor the men and women who turn dreams into a reality with their own two beautiful hands.” — President @realDonaldTrump https://t.co/HThxoVvCU5"
"realDonaldTrump","“USMCA Wins Praise as a Victory for American Industries and Workers”<U+27A1><U+FE0F>https://t.co/UWhPhNXiiL https://t.co/eBVv0nXXRT"
"realDonaldTrump","Proud of our great First Lady - and she loves doing this! https://t.co/VD7wlqeJoR"
"realDonaldTrump","Yesterday, it was my great honor to present the Medal of Honor to Ronald J. Shurer II, for his actions on April 6, 2008, when he braved enemy fire to treat multiple injured Soldiers. Read more: https://t.co/Nrrcp2JJUL https://t.co/A0KLHmIPZs"
"realDonaldTrump","THE ONLY REASON TO VOTE FOR A DEMOCRAT IS IF YOU’RE TIRED OF WINNING!"
"realDonaldTrump","Great reviews on the new USMCA. Thank you! Mexico and Canada will be wonderful partners in Trade (and more) long into the future."
"realDonaldTrump","Happy 7th birthday to Tristan, a very special member of the Trump family!"
"realDonaldTrump","WOW - THANK YOU TENNESSEE! https://t.co/38UUDqfIz5"
"realDonaldTrump","Thank you Tennessee - I love you! https://t.co/1swpoY7F5x"
"realDonaldTrump","https://t.co/5UmYGFLyLK"
"realDonaldTrump","News conference on the USMCA this morning at 11:00 - Rose Garden of White House."
"realDonaldTrump","Congratulations to Mexico and Canada!"
"realDonaldTrump","....deficiencies and mistakes in NAFTA, greatly opens markets to our Farmers and Manufacturers, reduces Trade Barriers to the U.S. and will bring all three Great Nations together in competition with the rest of the world. The USMCA is a historic transaction!"
"realDonaldTrump","Late last night, our deadline, we reached a wonderful new Trade Deal with Canada, to be added into the deal already reached with Mexico. The new name will be The United States Mexico Canada Agreement, or USMCA. It is a great deal for all three countries, solves the many......"
"realDonaldTrump","Wow! Just starting to hear the Democrats, who are only thinking Obstruct and Delay, are starting to put out the word that the “time” and “scope” of FBI looking into Judge Kavanaugh and witnesses is not enough. Hello! For them, it will never be enough - stay tuned and watch!"
"realDonaldTrump","So if African-American unemployment is now at the lowest number in history, median income the highest, and you then add all of the other things I have done, how do Democrats, who have done NOTHING for African-Americans but TALK, win the Black Vote?  And it will only get better!"
"realDonaldTrump","Like many, I don’t watch Saturday Night Live (even though I past hosted it) - no longer funny, no talent or charm. It is just a political ad for the Dems. Word is that Kanye West, who put on a MAGA hat after the show (despite being told “no”), was great. He’s leading the charge!"
"realDonaldTrump","NBC News incorrectly reported (as usual) that I was limiting the FBI investigation of Judge Kavanaugh, and witnesses, only to certain people. Actually, I want them to interview whoever they deem appropriate, at their discretion. Please correct your reporting!"
"realDonaldTrump","Thank you West Virginia - I love you! https://t.co/Ou2umCfKp9"
"realDonaldTrump","https://t.co/BxlF4grr9k"
"realDonaldTrump","Heading to West Virginia now. Big Rally. Will be live on @FoxNews tonight. Long lines, but will be great!"
"realDonaldTrump","Senator Richard Blumenthal must talk about his fraudulent service in Vietnam, where for 12 years he told the people of Connecticut, as their Attorney General, that he was a great Marine War Hero. Talked about his many battles of near death, but was never in Vietnam. Total Phony!"
"realDonaldTrump","Just started, tonight, our 7th FBI investigation of Judge Brett Kavanaugh. He will someday be recognized as a truly great Justice of The United States Supreme Court!"
"realDonaldTrump","Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful, honest, and riveting. Democrats’ search and destroy strategy is disgraceful and this process has been a total sham and effort to delay, obstruct, and resist. The Senate must vote!"
"realDonaldTrump","https://t.co/9o5gZlJiTd"
"realDonaldTrump","Join me this Saturday in Wheeling, West Virginia at 7pmE! Tickets: https://t.co/JyRaBps0eR https://t.co/hiruLIxa7w"
"realDonaldTrump","President Trump and Prime Minister Theresa May met for a bilateral meeting in New York <U+0001F1FA><U+0001F1F8> <U+0001F1EC><U+0001F1E7> https://t.co/VdJztUmD9T"
"realDonaldTrump","This afternoon, President Trump participated in a bilateral meeting with Prime Minister Abe. <U+0001F1FA><U+0001F1F8><U+0001F1EF><U+0001F1F5> https://t.co/PvSINQY7yq"
"realDonaldTrump","Earlier today, President Trump participated in a bilateral meeting with Prime Minister @netanyahu of Israel. <U+0001F1FA><U+0001F1F8><U+0001F1EE><U+0001F1F1> https://t.co/xtK62W1Vaw"
"realDonaldTrump","Congressman Lee Zeldin is doing a fantastic job in D.C. Tough and smart, he loves our Country and will always be there to do the right thing. He has my Complete and Total Endorsement!"
"realDonaldTrump","This @realDonaldTrump speech to the #UNGA should be required viewing in American high schools. A beautiful articulation of Americanism and rejection of globalism. https://t.co/ahjSpGQiaj"
"realDonaldTrump","President Trump’s United Nations speech today is a remarkable outline of the power of patriotism, the importance of national identity, the dangers of globalism, the need to reform the United Nations, and American leadership. An extraordinary achievement. Worth reading."
"realDonaldTrump","China is actually placing propaganda ads in the Des Moines Register and other papers, made to look like news. That’s because we are beating them on Trade, opening markets, and the farmers will make a fortune when this is over! https://t.co/ppdvTX7oz1"
"realDonaldTrump","Avenatti is a third rate lawyer who is good at making false accusations, like he did on me and like he is now doing on Judge Brett Kavanaugh. He is just looking for attention and doesn’t want people to look at his past record and relationships - a total low-life!"
"realDonaldTrump","Jobless Claims fell to their lowest level in 49 years!"
"realDonaldTrump","Consumer confidence hits an 18 year high, close to breaking the all-time record. A big jump from last 8 years. People are excited about the USA again! We are getting Bigger and Richer and Stronger. WAY MORE TO GO!"
"realDonaldTrump","The Democrats are playing a high level CON GAME in their vicious effort to destroy a fine person. It is called the politics of destruction. Behind the scene the Dems are laughing. Pray for Brett Kavanaugh and his family!"
"realDonaldTrump","“These law enforcement people took the law into their own hands when it came to President Trump.” @LindseyGrahamSC"
"realDonaldTrump","73rd Session of the United Nations General Assembly #UNGA https://t.co/xJyx7RrH5F"
"realDonaldTrump","“Consumer confidence rose in September, notching its highest level in about 18 years. The Consumer Board's index rose to 138.4 this month from 134.7 in August...” https://t.co/ZbxjnrRvAX"
"realDonaldTrump","“Remarks by President Trump at a Luncheon Hosted by the Secretary-General of the United Nations” https://t.co/ShHaLmoSDL https://t.co/k62KGgD8j6"
"realDonaldTrump","“Remarks by President Trump to the 73rd Session of the United Nations General Assembly” <U+27A1><U+FE0F>https://t.co/Oshhko61zY https://t.co/Fm8LSse417"
"realDonaldTrump","Rush Limbaugh to Republicans: “You can kiss the MIDTERMS goodbye if you don’t get highly qualified Kavanaugh approved.”"
"realDonaldTrump","Thank you Dr. Jeffress! https://t.co/cm7NjQh0ti"
"realDonaldTrump","Thank you Mark! https://t.co/NVGs6WbQe2"
"realDonaldTrump","https://t.co/h43dehf0WV"
"realDonaldTrump","Will be speaking at the United Nations this morning. Our country is much stronger and much richer than it was when I took office less than two years ago. We are also MUCH safer!"
"realDonaldTrump","Despite requests, I have no plans to meet Iranian President Hassan Rouhani. Maybe someday in the future. I am sure he is an absolutely lovely man!"
"realDonaldTrump","Republican Party Favorability is the highest it has been in 7 years - 3 points higher than Democrats!  Gallup"
"realDonaldTrump","The Democrats are working hard to destroy a wonderful man, and a man who has the potential to be one of our greatest Supreme Court Justices ever, with an array of False Accusations the likes of which have never been seen before!"
"realDonaldTrump","REMEMBER THE MIDTERMS!"
"realDonaldTrump","https://t.co/FXqSWusSTV"
"realDonaldTrump","It was my great honor to welcome President @EmmanuelMacron of France to the United States, here in New York City, this evening! #UNGA https://t.co/Gd7pCBFUCg"
"realDonaldTrump","It was my great honor to welcome President @AlsisiOfficial of Egypt to the United States this afternoon, in New York City. Great meetings! #UNGA https://t.co/dsMZWodpWr"
"realDonaldTrump","Joint Statement on the United States-Korea Free Trade Agreement: https://t.co/m0jW8nqdQW https://t.co/lcrhsJtv00"
"realDonaldTrump","Brett Kavanaugh and his wife, Ashley, will be interviewed tonight at 7pmE on @marthamaccallum @FoxNews. This is an outstanding family who must be treated fairly!"
"realDonaldTrump","US-Korea Free Trade Agreement Signing Ceremony! https://t.co/yLFkAZgagG"
"realDonaldTrump","It was my great honor to welcome and meet with President @moonriver365 Jae-in of South Korea today, in New York City! https://t.co/7f3eOYGxDn #UNGA https://t.co/B6rVeeBTCc"
"realDonaldTrump","Today, we commit to fighting the drug epidemic together! #UNGA https://t.co/XgaYTOBrSK"
"realDonaldTrump","“Remarks by President Trump at ‘Global Call to Action on the World Drug Problem’ Event” #UNGA
<U+27A1><U+FE0F>https://t.co/kvUZegWdlH https://t.co/BGdrQeZuId"
"realDonaldTrump","Now is the time to put safety first above everything else. Evacuate to a shelter if you need to, take your pets with you. Your life is the most important thing to save. Call us at 1-866-246-0133 or visit https://t.co/J3bs5wRCmq for the latest. #Flooding #Florence #SCTweets https://t.co/57355dKeHU"
"realDonaldTrump","Prime Minster @AbeShinzo is coming up to Trump Tower for dinner but, most importantly, he just had a great landslide victory in Japan. I will congratulate him on behalf of the American people!"
"realDonaldTrump","Going to New York. Will be with Prime Minister Abe of Japan tonight, talking Military and Trade. We have done much to help Japan, would like to see more of a reciprocal relationship. It will all work out!"
"realDonaldTrump","Tiger is playing great. Looks like a big win could happen. Very exciting! @TigerWoods"
"realDonaldTrump","https://t.co/qZSEifBNaP"
"realDonaldTrump","https://t.co/MgkotGmkJ0"
"realDonaldTrump","New Economic Records being set on a daily basis - and it is not by accident!"
"realDonaldTrump","GOD BLESS THE U.S.A.! https://t.co/n9OkDlqz11"
"realDonaldTrump","President @realDonaldTrump absolutely packs the house at JQH Arena in Springfield, MO. #TrumpRally #RedWave https://t.co/1csQKb1A2Q"
"realDonaldTrump","""We are standing up for your values,"" Trump said closing his rally in Springfield, Missouri. ""We are standing up for our national anthem. To continue this momentum, you need to get out and vote Republican. Together we are taking back our country."" https://t.co/MvWRKUpDmM"
"realDonaldTrump","For 2nd night in row at Trump rally (tonite in Springfield, last nite in Las Vegas), crowd spontaneously breaks into cheers of ""KA-VA-NAUGH!"" at mention of the president nominating conservative judges"
"realDonaldTrump",".@POTUS: ""The stock market is up 55%... Your 401(k)s are up 50, 60, 70% in some cases."" https://t.co/g38SD65pMW"
"realDonaldTrump","Thank you Missouri - Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/onl1HmM2Gz"
